source,prediction_id,family,predicate,point_monotone,mesh_monotone,compatibility_monotone,point_endpoint_change,mesh_endpoint_change,compatibility_endpoint_change
open3dsg,open3dsg_ov:full_official_validation:ddc7379b-765b-241a-9f45-c37e41608726_1:1:34:close by,proximity,close by,True,True,True,1.5962816021581347,1.4671670313921314,-0.9959994268012796
sgfn,sgfn_official_full_l160:official_test:10b17944-3938-2467-8bac-5552375e4467:2:19:24:close by,proximity,close by,True,False,True,1.2304390028423502,1.292265068014231,-0.15797090466080554
open3dsg,open3dsg_ov:full_official_validation:bf9a3ddd-45a5-2e80-80bc-647365c7ca08_3:1:11:close by,proximity,close by,True,True,True,1.6351525103335618,1.3078139308881902,-0.9930438157210554
open3dsg,open3dsg_ov:full_official_validation:137a8158-1db5-2cc0-8003-31c12610471e_1:1:32:close by,proximity,close by,True,True,True,1.3051374964251745,1.2514409884524884,-0.9875088287290305
sgfn,sgfn_official_full_l160:official_test:10b1792a-3938-2467-8b4e-a93da27a0985:4:31:21:close by,proximity,close by,True,True,True,1.2636300412836843,1.1229610745124525,-0.2290445864020526
vlsat,vlsat_closed_set:full_official_validation:10b17957-3938-2467-88a5-9e9254930dad:1:14:16:close by,proximity,close by,True,True,True,1.7492012615604535,1.8096128712381385,-0.5715207946608456
sgfn,sgfn_official_full_l160:official_test:5341b7e3-8a66-2cdd-8709-66a2159f0017:2:2:10:close by,proximity,close by,True,True,True,1.9780799050822977,1.989748888648225,-0.6811012477018442
open3dsg,open3dsg_ov:full_official_validation:4fbad31e-465b-2a5d-84b7-c0ddea978db4_2:45:29:close by,proximity,close by,True,True,True,1.9879501682756295,1.9981510543495027,-0.001963675176556811
vlsat,vlsat_closed_set:full_official_validation:a0905fd9-66f7-2272-9dfb-0483fdcc54c7:5:89:90:close by,proximity,close by,True,True,True,1.6503643245082749,1.8408056828684307,-0.12733623674597316
open3dsg,open3dsg_ov:full_official_validation:b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5_2:1:9:close by,proximity,close by,True,True,True,1.3022736443010867,1.0876421064004753,-0.8195123697630797
vlsat,vlsat_closed_set:full_official_validation:6e67e55f-1209-2cd0-8194-8c6278434c80:1:16:6:close by,proximity,close by,True,True,True,0.42582239860331716,0.4785963649822995,-0.8111577332631135
vlsat,vlsat_closed_set:full_official_validation:4d3d82b0-8cf4-2e04-80a8-c955ea964c2f:1:13:12:close by,proximity,close by,True,True,True,1.8283274183616607,1.9233302381949255,-0.3175688436752764
vlsat,vlsat_closed_set:full_official_validation:c7895f7c-339c-2d13-819f-3bb0b26c91f6:3:2:3:close by,proximity,close by,True,True,True,1.5140966889963743,1.4354859319611373,-0.12860385527091056
vlsat,vlsat_closed_set:full_official_validation:0cac75de-8d6f-2d13-8e1a-b574569c3885:3:2:1:close by,proximity,close by,True,True,True,1.2896987706287757,1.3013466560067646,-0.9894804957934886
vlsat,vlsat_closed_set:full_official_validation:321c8680-a5a8-2a84-85c2-816a26d59516:1:6:5:close by,proximity,close by,True,True,True,1.9635649000186373,1.9995449343549176,-0.7428464122658156
sgfn,sgfn_official_full_l160:official_test:4238490a-60a7-271e-9c04-3846221dc354:1:26:25:close by,proximity,close by,True,True,True,1.9276669531681778,1.9749586423277083,-0.22031040995990558
vlsat,vlsat_closed_set:full_official_validation:20c993b7-698f-29c5-847d-c8cb8a685f5a:2:1:3:close by,proximity,close by,True,False,True,0.5446415724851956,0.17741734083755295,-0.702795331718828
sgfn,sgfn_official_full_l160:official_test:9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1:1:450:480:close by,proximity,close by,True,True,True,1.6390137062109726,1.7000934264462124,-0.3135256689458008
vlsat,vlsat_closed_set:full_official_validation:38770ca3-86d7-27b8-85a7-7d840ffdec6a:3:47:28:close by,proximity,close by,True,True,True,1.9853993338219504,1.9913387546287589,-0.4536769322825564
vlsat,vlsat_closed_set:full_official_validation:422885c5-192d-25fc-85e6-12a3d65c8e7b:1:15:10:close by,proximity,close by,True,True,True,1.7152295155813428,1.4805187852424215,-0.23495179956069645
open3dsg,open3dsg_ov:full_official_validation:bf9a3ddd-45a5-2e80-80bc-647365c7ca08_3:11:31:close by,proximity,close by,True,True,True,1.6007972640008554,1.6201181390515558,-0.13533457393444215
vlsat,vlsat_closed_set:full_official_validation:a0905fd9-66f7-2272-9dfb-0483fdcc54c7:1:47:9:close by,proximity,close by,True,True,True,1.987368078313741,1.9702557600217616,-0.7825111635123191
open3dsg,open3dsg_ov:full_official_validation:fcf66d7b-622d-291c-86b8-7db96aebcee3_1:22:9:close by,proximity,close by,True,True,True,1.7759480756427224,1.5842678418319622,-0.13441154823674073
open3dsg,open3dsg_ov:full_official_validation:1d234022-e280-2b1a-8cec-e9787bb0d7b2_2:12:7:close by,proximity,close by,True,True,True,1.7328500776120865,1.4836606593636914,-0.668514998477547
vlsat,vlsat_closed_set:full_official_validation:e61b0e02-bada-2f31-82d0-80fc5c70bd6f:4:12:48:close by,proximity,close by,True,True,True,1.9669000477544283,1.9665577927740618,-0.34019594770779277
vlsat,vlsat_closed_set:full_official_validation:4138582f-a238-2435-8332-6902542c2823:2:4:5:close by,proximity,close by,True,True,True,1.901312750488873,1.8367372772729846,-0.7513965471373895
vlsat,vlsat_closed_set:full_official_validation:5341b7b3-8a66-2cdd-856d-9d70e194568b:2:31:5:close by,proximity,close by,True,True,True,1.7362137249438911,1.6739823018673108,-0.8476321388886214
vlsat,vlsat_closed_set:full_official_validation:a0905fd9-66f7-2272-9dfb-0483fdcc54c7:5:90:89:close by,proximity,close by,True,True,True,1.6503643245082749,1.8408056828684303,-0.12733623674597316
vlsat,vlsat_closed_set:full_official_validation:0cac75b7-8d6f-2d13-8cb2-0b4e06913140:2:24:11:close by,proximity,close by,True,True,True,1.9895589486037784,1.98683031840021,-0.3651695125498136
vlsat,vlsat_closed_set:full_official_validation:10b17963-3938-2467-8a48-0d4af350ce92:2:15:11:close by,proximity,close by,True,True,True,1.839089631200334,1.3028118137783142,-0.1135559904306147
open3dsg,open3dsg_ov:full_official_validation:bf9a3dd9-45a5-2e80-817c-f918e193231b_4:31:13:close by,proximity,close by,True,True,True,1.9844699551558724,1.993883275195048,-0.23394838641277738
open3dsg,open3dsg_ov:full_official_validation:10b17957-3938-2467-88a5-9e9254930dad_4:57:11:close by,proximity,close by,True,True,True,1.6542072707935862,1.6647074662779318,-1.3816843683926833e-06
open3dsg,open3dsg_ov:full_official_validation:bcb0fe06-4f39-2c70-9c24-a8dd7496c2f8_4:36:11:close by,proximity,close by,True,True,True,0.5731327033345783,0.5983271518892579,-0.051719901126911605
vlsat,vlsat_closed_set:full_official_validation:bf9a3d9e-45a5-2e80-83c6-4e427c5586a2:1:17:19:close by,proximity,close by,True,True,True,1.9518386585378296,1.9787343843593272,-0.7875071043639008
vlsat,vlsat_closed_set:full_official_validation:c7895f2b-339c-2d13-8248-b0507e050314:3:14:33:close by,proximity,close by,True,True,True,1.8584959800196625,1.8430824175316711,-0.5373325002240206
open3dsg,open3dsg_ov:full_official_validation:bf9a3ddf-45a5-2e80-8007-8e9e7f323e52_1:37:1:close by,proximity,close by,True,True,True,1.5654612994700587,1.505051671975509,-0.9283035239643284
vlsat,vlsat_closed_set:full_official_validation:0cac75b7-8d6f-2d13-8cb2-0b4e06913140:2:11:8:close by,proximity,close by,True,True,True,1.9832758191747126,1.989159838830023,-0.806023532059787
open3dsg,open3dsg_ov:full_official_validation:7272e16c-a01b-20f6-8961-a0927b4a7629_1:8:17:close by,proximity,close by,True,True,True,1.087883631571553,1.009219273416921,-0.19744193230671436
open3dsg,open3dsg_ov:full_official_validation:ba6fdaac-a4c1-2dca-8380-f16765679fd7_5:15:16:close by,proximity,close by,True,True,True,1.2473635450065284,1.245297865535576,-0.05089730019593197
sgfn,sgfn_official_full_l160:official_test:c7895f7a-339c-2d13-82ac-09ef1c9001ba:4:2:6:close by,proximity,close by,True,True,True,1.2934063618376344,1.1663141717664705,-0.09291095591538268
open3dsg,open3dsg_ov:full_official_validation:ea318260-0a4c-2749-9389-4c16c782c4b1_6:6:1:close by,proximity,close by,True,True,True,1.873349397730105,1.7714823942628526,-0.9944805296383719
vlsat,vlsat_closed_set:full_official_validation:cdcaf5bd-ddd8-2ed6-97c3-489e105e4dde:3:33:3:close by,proximity,close by,True,True,True,1.9510731565420651,1.9055330734388045,-0.848795154847494
vlsat,vlsat_closed_set:full_official_validation:9af05c68-5794-2e19-8c5a-979f448da545:3:46:63:close by,proximity,close by,True,True,True,1.9122745492226931,1.8874671576278996,-0.45327059815517945
sgfn,sgfn_official_full_l160:official_test:bf9a3ddd-45a5-2e80-80bc-647365c7ca08:2:12:8:close by,proximity,close by,True,True,True,1.9434722161179574,1.8963099629067224,-0.9456986286497784
open3dsg,open3dsg_ov:full_official_validation:c7895f78-339c-2d13-82bb-cc990cbbc90f_3:13:27:close by,proximity,close by,True,True,True,1.8954436427590422,1.729982236337262,-0.6242809532700369
open3dsg,open3dsg_ov:full_official_validation:0cac75b7-8d6f-2d13-8cb2-0b4e06913140_4:16:54:close by,proximity,close by,True,True,True,1.8981967555769388,1.8871073337970385,-0.6409234849403703
open3dsg,open3dsg_ov:full_official_validation:f2c76fe7-2239-29d0-84f5-144c30fd7451_1:25:37:close by,proximity,close by,True,True,True,1.1363579930854573,1.0074224420312627,-0.6214402930469358
sgfn,sgfn_official_full_l160:official_test:5630cfd1-12bf-2860-86b2-e7a96bc32c19:3:17:5:close by,proximity,close by,True,True,True,1.669575566548332,1.5911717691203642,-0.6765462687070631
open3dsg,open3dsg_ov:full_official_validation:0988ea72-eb32-2e61-8344-99e2283c2728_1:47:23:close by,proximity,close by,True,False,True,0.7932373142862296,0.45265206208996095,-0.10759178720963047
vlsat,vlsat_closed_set:full_official_validation:4d3d82b0-8cf4-2e04-80a8-c955ea964c2f:2:22:21:close by,proximity,close by,True,True,True,0.830698557891091,0.7730240516674161,-0.7490920884702237
sgfn,sgfn_official_full_l160:official_test:1d234022-e280-2b1a-8cec-e9787bb0d7b2:1:22:23:close by,proximity,close by,True,True,True,1.5394454493094283,1.675242911732132,-0.21471958842277994
open3dsg,open3dsg_ov:full_official_validation:6bde607b-9162-246f-8e65-76e3ef265504_1:15:12:close by,proximity,close by,True,True,True,1.9343301441931249,1.9289127998078774,-0.8684216971981172
open3dsg,open3dsg_ov:full_official_validation:10b1792e-3938-2467-8bb3-172148ae5a67_1:5:19:close by,proximity,close by,True,True,True,1.8598352824454758,1.5803223970753244,-0.14613231203130717
sgfn,sgfn_official_full_l160:official_test:c2d99341-1947-2fbf-817a-5aa9b44f724f:2:12:9:close by,proximity,close by,True,True,True,1.8843161263076906,1.873804629704134,-0.7487783396327744
sgfn,sgfn_official_full_l160:official_test:bf9a3d9e-45a5-2e80-83c6-4e427c5586a2:3:14:23:close by,proximity,close by,True,True,True,0.3884962954119118,0.32040170990600103,-0.8686791264355771
open3dsg,open3dsg_ov:full_official_validation:a0905fd9-66f7-2272-9dfb-0483fdcc54c7_9:18:1:close by,proximity,close by,False,True,True,0.9743691188682695,0.9726511485803189,-0.9994558768691515
vlsat,vlsat_closed_set:full_official_validation:1d234024-e280-2b1a-8c28-2743fefed020:2:14:24:close by,proximity,close by,True,True,True,1.635917962829101,1.6088786447734884,-0.34115813298744624
vlsat,vlsat_closed_set:full_official_validation:ba6fdaaa-a4c1-2dca-8163-a52b18bf6b64:2:32:31:close by,proximity,close by,True,True,True,1.875985083564438,1.912806334515939,-0.49285958488728
open3dsg,open3dsg_ov:full_official_validation:4138585b-a238-2435-810b-9728fc989b2f_2:16:8:close by,proximity,close by,True,True,True,1.6196113246364137,1.5962035928948843,-0.11193962529923085
sgfn,sgfn_official_full_l160:official_test:4fbad31e-465b-2a5d-84b7-c0ddea978db4:4:46:41:close by,proximity,close by,True,True,True,1.9829450555494197,1.9469644724303858,-0.332998079667
open3dsg,open3dsg_ov:full_official_validation:9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1_3:23:24:close by,proximity,close by,True,True,True,0.9593676904342486,1.1824529132210255,-0.23851588571660587
vlsat,vlsat_closed_set:full_official_validation:0cac7534-8d6f-2d13-8de7-8a915ed90050:1:43:20:close by,proximity,close by,True,True,True,1.9865069952655379,1.9685660839817833,-0.9755111764223628
sgfn,sgfn_official_full_l160:official_test:4a9a43d4-7736-2874-87a6-0c3089281af8:7:27:4:close by,proximity,close by,True,True,True,1.7413958325721164,1.661264301299684,-0.49367414974557267
open3dsg,open3dsg_ov:full_official_validation:1d233fe8-e280-2b1a-8fac-c3646a1cd64a_2:2:11:close by,proximity,close by,True,True,True,1.8456281844221374,1.8572995044165255,-0.854050576231426
vlsat,vlsat_closed_set:full_official_validation:6bde6081-9162-246f-8c4e-ffaf709d17b1:1:7:14:close by,proximity,close by,True,True,True,1.8017260327380287,1.766254221263107,-0.8129508302381793
sgfn,sgfn_official_full_l160:official_test:ab835faa-54c6-29a1-9b55-1a5217fcba19:1:3:4:close by,proximity,close by,True,True,True,1.9745520802426944,1.9893010652946423,-0.9021311433754555
vlsat,vlsat_closed_set:full_official_validation:cdcaf5bd-ddd8-2ed6-97c3-489e105e4dde:3:23:100:close by,proximity,close by,True,True,True,1.9887269479381815,1.9980823087505013,-0.5865850321490578
vlsat,vlsat_closed_set:full_official_validation:38770ca5-86d7-27b8-871c-57fdbfe87905:3:32:24:close by,proximity,close by,True,True,True,1.9898796824358955,1.9892650860768324,-0.057869697912072235
sgfn,sgfn_official_full_l160:official_test:38770ca3-86d7-27b8-85a7-7d840ffdec6a:1:24:61:close by,proximity,close by,True,True,True,1.9428453487381154,1.9397046700206122,-0.8071381294976266
open3dsg,open3dsg_ov:full_official_validation:8eabc455-5af7-2f32-8606-a0bdbe6c537d_4:8:9:close by,proximity,close by,True,True,True,1.0009192355049372,1.2720874891950034,-0.10324816283311855
vlsat,vlsat_closed_set:full_official_validation:f2c76ff1-2239-29d0-87f5-8a0346584384:2:20:22:close by,proximity,close by,True,True,True,1.9649502808840222,1.9680009017512536,-0.7007811609738894
vlsat,vlsat_closed_set:full_official_validation:4fbad32f-465b-2a5d-8408-146ab1d72808:4:65:39:close by,proximity,close by,True,True,True,1.995244374778654,1.9932715523566191,-0.005662764932764482
vlsat,vlsat_closed_set:full_official_validation:742e8f19-be0a-294e-9eb6-50dc474b110e:1:19:6:close by,proximity,close by,True,True,True,1.9806306003636247,1.9671561518161607,-0.8687916399311804
open3dsg,open3dsg_ov:full_official_validation:4a9a43d2-7736-2874-874d-d0fad0570e19_7:18:55:close by,proximity,close by,True,True,True,1.8583939552563336,1.8984769723530284,-0.6583751436875713
vlsat,vlsat_closed_set:full_official_validation:e61b0e04-bada-2f31-82d6-72831a602ba7:5:59:31:close by,proximity,close by,True,True,True,1.6880526554788107,1.6812896619648754,-0.05211757413813644
sgfn,sgfn_official_full_l160:official_test:6bde6083-9162-246f-8c9c-e170212059b2:2:6:16:close by,proximity,close by,True,True,True,1.8593317167401429,1.9129662383559003,-0.8034852127987624
sgfn,sgfn_official_full_l160:official_test:f2c76ff1-2239-29d0-87f5-8a0346584384:1:37:36:close by,proximity,close by,True,True,True,1.9073967732361057,1.943370947218362,-0.09545439885244533
vlsat,vlsat_closed_set:full_official_validation:ab835faa-54c6-29a1-9b55-1a5217fcba19:2:25:14:close by,proximity,close by,True,True,True,1.9884273088359317,1.9383243049722223,-0.8301154446404253
sgfn,sgfn_official_full_l160:official_test:095821f9-e2c2-2de1-9707-8f735cd1c148:1:2:4:close by,proximity,close by,True,True,True,1.8550919623193356,1.867404704386038,-0.5936257760654531
sgfn,sgfn_official_full_l160:official_test:0cac75b7-8d6f-2d13-8cb2-0b4e06913140:6:23:21:close by,proximity,close by,True,True,True,1.8748396588747516,1.8548333858993324,-0.8570554582594189
sgfn,sgfn_official_full_l160:official_test:10b17957-3938-2467-88a5-9e9254930dad:8:25:67:close by,proximity,close by,True,True,True,1.7372202835267585,1.461409181277122,-0.4375661443597606
sgfn,sgfn_official_full_l160:official_test:321c8680-a5a8-2a84-85c2-816a26d59516:3:14:15:close by,proximity,close by,True,True,True,1.016953251595276,1.0686550996721664,-0.07664830386072663
vlsat,vlsat_closed_set:full_official_validation:137a8158-1db5-2cc0-8003-31c12610471e:5:29:22:close by,proximity,close by,True,True,True,1.5839229063289701,1.7339586029576208,-0.23502122574918538
sgfn,sgfn_official_full_l160:official_test:1d233fe6-e280-2b1a-8caf-eb0d13a59ad6:1:7:10:close by,proximity,close by,True,True,True,1.051513686678526,1.03348994202186,-0.7582863580861496
vlsat,vlsat_closed_set:full_official_validation:10b17957-3938-2467-88a5-9e9254930dad:4:57:31:close by,proximity,close by,True,True,True,1.9743334147156322,1.9522239790400233,-0.009897830724620487
open3dsg,open3dsg_ov:full_official_validation:ab835faa-54c6-29a1-9b55-1a5217fcba19_3:1:31:close by,proximity,close by,True,True,True,1.1879434066569432,0.8633476220041876,-0.7942676463698912
sgfn,sgfn_official_full_l160:official_test:4a9a43d2-7736-2874-874d-d0fad0570e19:2:50:49:close by,proximity,close by,True,True,True,1.9088423189759078,1.9701415592727631,-0.1037632593118194
open3dsg,open3dsg_ov:full_official_validation:4a9a43d4-7736-2874-87a6-0c3089281af8_3:46:18:close by,proximity,close by,True,True,True,1.9605939987160745,1.9759105129745542,-0.006564804701385575
sgfn,sgfn_official_full_l160:official_test:4fbad331-465b-2a5d-8488-852fcda9513c:4:1:16:close by,proximity,close by,False,False,True,0.42571796790139643,0.3544418687572011,-0.3244289963748317
sgfn,sgfn_official_full_l160:official_test:280d8ebb-6cc6-2788-9153-98959a2da801:2:56:20:close by,proximity,close by,True,True,True,1.4044345767633357,1.3427978470863609,-0.2173368203337156
vlsat,vlsat_closed_set:full_official_validation:10b17940-3938-2467-8a7a-958300ba83d3:1:15:13:close by,proximity,close by,True,True,True,1.717475213317257,1.6124533696550163,-0.10247642275416569
sgfn,sgfn_official_full_l160:official_test:5630cfcf-12bf-2860-8784-83d28a611a83:1:16:5:close by,proximity,close by,True,True,True,1.6036395559063754,1.575923285018045,-0.2991078830058642
